price,beds,property_type,url
575000,2,Cottage,https://www.rightmove.co.uk/properties/158405078#/?channel=RES_BUY
575000,2,Terraced,https://www.rightmove.co.uk/properties/160018583#/?channel=RES_BUY
585000,3,Terraced,https://www.rightmove.co.uk/properties/157661402#/?channel=RES_BUY
585000,2,Terraced,https://www.rightmove.co.uk/properties/160640393#/?channel=RES_BUY
585000,2,Terraced,https://www.rightmove.co.uk/properties/162171080#/?channel=RES_BUY
585000,2,Terraced,https://www.rightmove.co.uk/properties/161027039#/?channel=RES_BUY
590000,3,House,https://www.rightmove.co.uk/properties/162168572#/?channel=RES_BUY
595000,3,End of Terrace,https://www.rightmove.co.uk/properties/162773018#/?channel=RES_BUY
595000,3,Semi-Detached,https://www.rightmove.co.uk/properties/162641273#/?channel=RES_BUY
599950,3,Semi-Detached,https://www.rightmove.co.uk/properties/160489817#/?channel=RES_BUY
599950,2,Terraced,https://www.rightmove.co.uk/properties/160022213#/?channel=RES_BUY
600000,2,Terraced,https://www.rightmove.co.uk/properties/160339493#/?channel=RES_BUY
600000,3,Terraced,https://www.rightmove.co.uk/properties/162778499#/?channel=RES_BUY
600000,2,Terraced,https://www.rightmove.co.uk/properties/161188763#/?channel=RES_BUY
600000,2,Semi-Detached Bungalow,https://www.rightmove.co.uk/properties/156855692#/?channel=RES_BUY
600000,3,End of Terrace,https://www.rightmove.co.uk/properties/156368423#/?channel=RES_BUY
600000,3,End of Terrace,https://www.rightmove.co.uk/properties/159182267#/?channel=RES_BUY
600000,3,Semi-Detached Bungalow,https://www.rightmove.co.uk/properties/161305505#/?channel=RES_BUY
600000,3,Semi-Detached,https://www.rightmove.co.uk/properties/161226152#/?channel=RES_BUY
600000,2,Terraced,https://www.rightmove.co.uk/properties/156207158#/?channel=RES_BUY
600000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162599618#/?channel=RES_BUY
600000,3,Detached,https://www.rightmove.co.uk/properties/161721485#/?channel=RES_BUY
600000,3,Semi-Detached,https://www.rightmove.co.uk/properties/162791357#/?channel=RES_BUY
600000,3,Semi-Detached,https://www.rightmove.co.uk/properties/156821639#/?channel=RES_BUY
600000,3,Semi-Detached,https://www.rightmove.co.uk/properties/162791357#/?channel=RES_BUY
600000,3,Semi-Detached,https://www.rightmove.co.uk/properties/161226152#/?channel=RES_BUY
600000,2,Semi-Detached,https://www.rightmove.co.uk/properties/162545498#/?channel=RES_BUY
600000,2,Semi-Detached,https://www.rightmove.co.uk/properties/162859010#/?channel=RES_BUY
625000,3,Detached,https://www.rightmove.co.uk/properties/157474478#/?channel=RES_BUY
625000,3,Terraced,https://www.rightmove.co.uk/properties/160984082#/?channel=RES_BUY
625000,2,End of Terrace,https://www.rightmove.co.uk/properties/160833917#/?channel=RES_BUY
625000,4,End of Terrace,https://www.rightmove.co.uk/properties/152097110#/?channel=RES_BUY
625000,2,End of Terrace,https://www.rightmove.co.uk/properties/162144431#/?channel=RES_BUY
625000,3,Semi-Detached,https://www.rightmove.co.uk/properties/161217893#/?channel=RES_BUY
625000,3,Semi-Detached,https://www.rightmove.co.uk/properties/161515403#/?channel=RES_BUY
630000,3,Terraced,https://www.rightmove.co.uk/properties/156628241#/?channel=RES_BUY
635000,2,Terraced,https://www.rightmove.co.uk/properties/157862672#/?channel=RES_BUY
650000,4,Semi-Detached,https://www.rightmove.co.uk/properties/159010508#/?channel=RES_BUY
650000,3,Semi-Detached,https://www.rightmove.co.uk/properties/160510637#/?channel=RES_BUY
650000,3,End of Terrace,https://www.rightmove.co.uk/properties/162288281#/?channel=RES_BUY
650000,3,Detached,https://www.rightmove.co.uk/properties/160220129#/?channel=RES_BUY
650000,2,Terraced,https://www.rightmove.co.uk/properties/162147650#/?channel=RES_BUY
650000,3,Detached,https://www.rightmove.co.uk/properties/146763563#/?channel=RES_BUY
650000,2,Semi-Detached,https://www.rightmove.co.uk/properties/162963128#/?channel=RES_BUY
650000,2,End of Terrace,https://www.rightmove.co.uk/properties/159196025#/?channel=RES_BUY
650000,2,Semi-Detached,https://www.rightmove.co.uk/properties/155485469#/?channel=RES_BUY
650000,3,Terraced,https://www.rightmove.co.uk/properties/160442948#/?channel=RES_BUY
650000,3,Semi-Detached,https://www.rightmove.co.uk/properties/162318824#/?channel=RES_BUY
650000,3,Semi-Detached,https://www.rightmove.co.uk/properties/162775622#/?channel=RES_BUY
650000,3,Semi-Detached,https://www.rightmove.co.uk/properties/156502691#/?channel=RES_BUY
675000,2,Character Property,https://www.rightmove.co.uk/properties/162266390#/?channel=RES_BUY
675000,2,Detached,https://www.rightmove.co.uk/properties/159566561#/?channel=RES_BUY
675000,3,End of Terrace,https://www.rightmove.co.uk/properties/162903329#/?channel=RES_BUY
675000,3,End of Terrace,https://www.rightmove.co.uk/properties/160185191#/?channel=RES_BUY
675000,3,End of Terrace,https://www.rightmove.co.uk/properties/161986589#/?channel=RES_BUY
685000,3,Link Detached House,https://www.rightmove.co.uk/properties/153636344#/?channel=RES_BUY
685000,4,House,https://www.rightmove.co.uk/properties/156698387#/?channel=RES_BUY
695000,3,Semi-Detached,https://www.rightmove.co.uk/properties/159576272#/?channel=RES_BUY
695000,3,Terraced,https://www.rightmove.co.uk/properties/156624377#/?channel=RES_BUY
695000,3,Terraced,https://www.rightmove.co.uk/properties/157887926#/?channel=RES_BUY
699950,3,Detached Bungalow,https://www.rightmove.co.uk/properties/158389475#/?channel=RES_BUY
700000,3,Terraced,https://www.rightmove.co.uk/properties/160439021#/?channel=RES_BUY
700000,5,Semi-Detached,https://www.rightmove.co.uk/properties/161057870#/?channel=RES_BUY
700000,3,End of Terrace,https://www.rightmove.co.uk/properties/159786065#/?channel=RES_BUY
