price,beds,property_type,url
1250000,3,Semi-Detached,https://www.rightmove.co.uk/properties/160882541#/?channel=RES_BUY
1299950,4,End of Terrace,https://www.rightmove.co.uk/properties/162939068#/?channel=RES_BUY
1300000,4,Terraced,https://www.rightmove.co.uk/properties/161339708#/?channel=RES_BUY
1300000,4,Terraced,https://www.rightmove.co.uk/properties/162122252#/?channel=RES_BUY
1350000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162662402#/?channel=RES_BUY
1395000,4,Terraced,https://www.rightmove.co.uk/properties/160526102#/?channel=RES_BUY
1400000,4,Terraced,https://www.rightmove.co.uk/properties/162239648#/?channel=RES_BUY
1400000,5,Semi-Detached,https://www.rightmove.co.uk/properties/162550877#/?channel=RES_BUY
1400000,3,Terraced,https://www.rightmove.co.uk/properties/156862391#/?channel=RES_BUY
1500000,4,Terraced,https://www.rightmove.co.uk/properties/160384469#/?channel=RES_BUY
1500000,5,Terraced,https://www.rightmove.co.uk/properties/161889392#/?channel=RES_BUY
1500000,3,Terraced,https://www.rightmove.co.uk/properties/160849535#/?channel=RES_BUY
1500000,4,Terraced,https://www.rightmove.co.uk/properties/162228047#/?channel=RES_BUY
1500000,4,Terraced,https://www.rightmove.co.uk/properties/162913910#/?channel=RES_BUY
1600000,5,Semi-Detached,https://www.rightmove.co.uk/properties/150988448#/?channel=RES_BUY
1650000,4,Semi-Detached,https://www.rightmove.co.uk/properties/161634584#/?channel=RES_BUY
1650000,6,Semi-Detached,https://www.rightmove.co.uk/properties/160936928#/?channel=RES_BUY
1700000,4,House,https://www.rightmove.co.uk/properties/150053876#/?channel=RES_BUY
1750000,6,House,https://www.rightmove.co.uk/properties/160830065#/?channel=RES_BUY
1750000,5,Block of Apartments,https://www.rightmove.co.uk/properties/160351481#/?channel=RES_BUY
1750000,6,Semi-Detached,https://www.rightmove.co.uk/properties/162001217#/?channel=RES_BUY
1750000,5,Detached,https://www.rightmove.co.uk/properties/154781309#/?channel=RES_BUY
1799995,7,House,https://www.rightmove.co.uk/properties/151820495#/?channel=RES_BUY
1799995,7,Semi-Detached,https://www.rightmove.co.uk/properties/136271906#/?channel=RES_BUY
1800000,4,Terraced,https://www.rightmove.co.uk/properties/161105303#/?channel=RES_BUY
1850000,5,Semi-Detached,https://www.rightmove.co.uk/properties/162938117#/?channel=RES_BUY
2250000,3,Detached,https://www.rightmove.co.uk/properties/160217363#/?channel=RES_BUY
2250000,3,Detached,https://www.rightmove.co.uk/properties/161147147#/?channel=RES_BUY
