price,beds,property_type,url
2000000,3,Detached,https://www.rightmove.co.uk/properties/160072166#/?channel=RES_BUY
2000000,5,Detached,https://www.rightmove.co.uk/properties/159968921#/?channel=RES_BUY
2195000,4,Detached,https://www.rightmove.co.uk/properties/149717870#/?channel=RES_BUY
2195000,4,Detached,https://www.rightmove.co.uk/properties/144319634#/?channel=RES_BUY
2250000,6,Detached,https://www.rightmove.co.uk/properties/159007433#/?channel=RES_BUY
2250000,4,Detached,https://www.rightmove.co.uk/properties/157935149#/?channel=RES_BUY
2400000,6,Detached,https://www.rightmove.co.uk/properties/162436094#/?channel=RES_BUY
2400000,6,Detached,https://www.rightmove.co.uk/properties/160183349#/?channel=RES_BUY
2500000,4,Detached,https://www.rightmove.co.uk/properties/149763296#/?channel=RES_BUY
2500000,6,Detached,https://www.rightmove.co.uk/properties/152418557#/?channel=RES_BUY
2500000,3,Detached,https://www.rightmove.co.uk/properties/141314516#/?channel=RES_BUY
2600000,5,Detached,https://www.rightmove.co.uk/properties/158871272#/?channel=RES_BUY
2725000,7,Detached,https://www.rightmove.co.uk/properties/162885239#/?channel=RES_BUY
2999995,5,Detached,https://www.rightmove.co.uk/properties/158976287#/?channel=RES_BUY
3000000,5,Detached,https://www.rightmove.co.uk/properties/160793627#/?channel=RES_BUY
3000000,5,Detached,https://www.rightmove.co.uk/properties/160816637#/?channel=RES_BUY
3500000,7,Detached,https://www.rightmove.co.uk/properties/158612318#/?channel=RES_BUY
3750000,5,Detached,https://www.rightmove.co.uk/properties/156160406#/?channel=RES_BUY
3750000,7,Detached,https://www.rightmove.co.uk/properties/160958651#/?channel=RES_BUY
4250000,8,Detached,https://www.rightmove.co.uk/properties/161484056#/?channel=RES_BUY
4950000,7,Detached,https://www.rightmove.co.uk/properties/161338865#/?channel=RES_BUY
