price,beds,property_type,url
859950,3,Detached,https://www.rightmove.co.uk/properties/154207892#/?channel=RES_BUY
875000,5,End of Terrace,https://www.rightmove.co.uk/properties/149956508#/?channel=RES_BUY
875000,4,End of Terrace,https://www.rightmove.co.uk/properties/159851705#/?channel=RES_BUY
875000,3,Terraced,https://www.rightmove.co.uk/properties/162899888#/?channel=RES_BUY
875000,3,End of Terrace,https://www.rightmove.co.uk/properties/157761932#/?channel=RES_BUY
875000,3,Terraced,https://www.rightmove.co.uk/properties/162466748#/?channel=RES_BUY
875000,4,Semi-Detached,https://www.rightmove.co.uk/properties/160489736#/?channel=RES_BUY
895000,3,Terraced,https://www.rightmove.co.uk/properties/162138116#/?channel=RES_BUY
895000,3,House,https://www.rightmove.co.uk/properties/161504537#/?channel=RES_BUY
899950,3,End of Terrace,https://www.rightmove.co.uk/properties/151434278#/?channel=RES_BUY
900000,3,Flat,https://www.rightmove.co.uk/properties/162970472#/?channel=RES_BUY
900000,4,Terraced,https://www.rightmove.co.uk/properties/162174908#/?channel=RES_BUY
900000,4,Terraced,https://www.rightmove.co.uk/properties/158066135#/?channel=RES_BUY
900000,3,House,https://www.rightmove.co.uk/properties/161503514#/?channel=RES_BUY
900000,3,Terraced,https://www.rightmove.co.uk/properties/154917161#/?channel=RES_BUY
900000,3,Terraced,https://www.rightmove.co.uk/properties/158311142#/?channel=RES_BUY
925000,4,Terraced,https://www.rightmove.co.uk/properties/162270653#/?channel=RES_BUY
925000,3,House,https://www.rightmove.co.uk/properties/160830191#/?channel=RES_BUY
925000,3,Semi-Detached,https://www.rightmove.co.uk/properties/159695804#/?channel=RES_BUY
930000,3,Semi-Detached,https://www.rightmove.co.uk/properties/158088827#/?channel=RES_BUY
930000,3,House,https://www.rightmove.co.uk/properties/162307988#/?channel=RES_BUY
950000,3,Terraced,https://www.rightmove.co.uk/properties/161398856#/?channel=RES_BUY
950000,3,House,https://www.rightmove.co.uk/properties/162530510#/?channel=RES_BUY
950000,3,Terraced,https://www.rightmove.co.uk/properties/161371811#/?channel=RES_BUY
950000,3,House,https://www.rightmove.co.uk/properties/158163209#/?channel=RES_BUY
