price,beds,url
275000,1,https://www.rightmove.co.uk/properties/155360549#/?channel=RES_BUY
375000,2,https://www.rightmove.co.uk/properties/160205639#/?channel=RES_BUY
450000,3,https://www.rightmove.co.uk/properties/159248285#/?channel=RES_BUY
450000,2,https://www.rightmove.co.uk/properties/155674796#/?channel=RES_BUY
450000,2,https://www.rightmove.co.uk/properties/154845539#/?channel=RES_BUY
460000,2,https://www.rightmove.co.uk/properties/161693147#/?channel=RES_BUY
460000,2,https://www.rightmove.co.uk/properties/154590377#/?channel=RES_BUY
475000,2,https://www.rightmove.co.uk/properties/156626081#/?channel=RES_BUY
475000,2,https://www.rightmove.co.uk/properties/159890471#/?channel=RES_BUY
475000,2,https://www.rightmove.co.uk/properties/87031947#/?channel=RES_BUY
475000,2,https://www.rightmove.co.uk/properties/148767914#/?channel=RES_BUY
485000,3,https://www.rightmove.co.uk/properties/159807944#/?channel=RES_BUY
500000,3,https://www.rightmove.co.uk/properties/87074298#/?channel=RES_BUY
500000,2,https://www.rightmove.co.uk/properties/160437860#/?channel=RES_BUY
525000,2,https://www.rightmove.co.uk/properties/153446105#/?channel=RES_BUY
525000,2,https://www.rightmove.co.uk/properties/151008749#/?channel=RES_BUY
550000,3,https://www.rightmove.co.uk/properties/158331665#/?channel=RES_BUY
550000,2,https://www.rightmove.co.uk/properties/161986505#/?channel=RES_BUY
550000,3,https://www.rightmove.co.uk/properties/158626436#/?channel=RES_BUY
565000,3,https://www.rightmove.co.uk/properties/161843036#/?channel=RES_BUY
575000,3,https://www.rightmove.co.uk/properties/158548559#/?channel=RES_BUY
580000,3,https://www.rightmove.co.uk/properties/160411592#/?channel=RES_BUY
600000,3,https://www.rightmove.co.uk/properties/154986047#/?channel=RES_BUY
600000,2,https://www.rightmove.co.uk/properties/160304531#/?channel=RES_BUY
600000,3,https://www.rightmove.co.uk/properties/161289137#/?channel=RES_BUY
625000,3,https://www.rightmove.co.uk/properties/159939200#/?channel=RES_BUY
625000,3,https://www.rightmove.co.uk/properties/160821551#/?channel=RES_BUY
650000,4,https://www.rightmove.co.uk/properties/87001317#/?channel=RES_BUY
650000,3,https://www.rightmove.co.uk/properties/160530440#/?channel=RES_BUY
650000,3,https://www.rightmove.co.uk/properties/153313427#/?channel=RES_BUY
660000,3,https://www.rightmove.co.uk/properties/160625567#/?channel=RES_BUY
675000,3,https://www.rightmove.co.uk/properties/159755183#/?channel=RES_BUY
675000,3,https://www.rightmove.co.uk/properties/159892523#/?channel=RES_BUY
675000,3,https://www.rightmove.co.uk/properties/160983533#/?channel=RES_BUY
675000,3,https://www.rightmove.co.uk/properties/152856323#/?channel=RES_BUY
675000,3,https://www.rightmove.co.uk/properties/158003603#/?channel=RES_BUY
675000,3,https://www.rightmove.co.uk/properties/159893153#/?channel=RES_BUY
675000,3,https://www.rightmove.co.uk/properties/159756842#/?channel=RES_BUY
675000,3,https://www.rightmove.co.uk/properties/157694414#/?channel=RES_BUY
675000,3,https://www.rightmove.co.uk/properties/159756674#/?channel=RES_BUY
675000,3,https://www.rightmove.co.uk/properties/159893339#/?channel=RES_BUY
699000,3,https://www.rightmove.co.uk/properties/152858279#/?channel=RES_BUY
699000,3,https://www.rightmove.co.uk/properties/157642574#/?channel=RES_BUY
699999,3,https://www.rightmove.co.uk/properties/159757067#/?channel=RES_BUY
700000,3,https://www.rightmove.co.uk/properties/152858537#/?channel=RES_BUY
700000,3,https://www.rightmove.co.uk/properties/152852756#/?channel=RES_BUY
750000,3,https://www.rightmove.co.uk/properties/159423572#/?channel=RES_BUY
775000,3,https://www.rightmove.co.uk/properties/154523912#/?channel=RES_BUY
795000,4,https://www.rightmove.co.uk/properties/159044444#/?channel=RES_BUY
799995,3,https://www.rightmove.co.uk/properties/159269150#/?channel=RES_BUY
800000,4,https://www.rightmove.co.uk/properties/159787238#/?channel=RES_BUY
800000,3,https://www.rightmove.co.uk/properties/159458642#/?channel=RES_BUY
800000,5,https://www.rightmove.co.uk/properties/156817841#/?channel=RES_BUY
800000,3,https://www.rightmove.co.uk/properties/156570638#/?channel=RES_BUY
800000,5,https://www.rightmove.co.uk/properties/161576564#/?channel=RES_BUY
825000,5,https://www.rightmove.co.uk/properties/158354819#/?channel=RES_BUY
825000,4,https://www.rightmove.co.uk/properties/152810780#/?channel=RES_BUY
850000,4,https://www.rightmove.co.uk/properties/160907696#/?channel=RES_BUY
879995,3,https://www.rightmove.co.uk/properties/154175498#/?channel=RES_BUY
890000,5,https://www.rightmove.co.uk/properties/156796037#/?channel=RES_BUY
899999,4,https://www.rightmove.co.uk/properties/154979471#/?channel=RES_BUY
900000,4,https://www.rightmove.co.uk/properties/159604694#/?channel=RES_BUY
925000,3,https://www.rightmove.co.uk/properties/161714393#/?channel=RES_BUY
950000,3,https://www.rightmove.co.uk/properties/162004424#/?channel=RES_BUY
950000,4,https://www.rightmove.co.uk/properties/160761341#/?channel=RES_BUY
1050000,4,https://www.rightmove.co.uk/properties/151963442#/?channel=RES_BUY
1050000,4,https://www.rightmove.co.uk/properties/161657648#/?channel=RES_BUY
1050000,4,https://www.rightmove.co.uk/properties/149001776#/?channel=RES_BUY
1050000,4,https://www.rightmove.co.uk/properties/161755343#/?channel=RES_BUY
1050000,5,https://www.rightmove.co.uk/properties/160770869#/?channel=RES_BUY
1100000,4,https://www.rightmove.co.uk/properties/159177815#/?channel=RES_BUY
1150000,6,https://www.rightmove.co.uk/properties/159158246#/?channel=RES_BUY
1150000,6,https://www.rightmove.co.uk/properties/159118691#/?channel=RES_BUY
1150000,6,https://www.rightmove.co.uk/properties/155056109#/?channel=RES_BUY
1200000,3,https://www.rightmove.co.uk/properties/161301227#/?channel=RES_BUY
1275000,6,https://www.rightmove.co.uk/properties/158663840#/?channel=RES_BUY
1375000,7,https://www.rightmove.co.uk/properties/160875524#/?channel=RES_BUY
1450000,4,https://www.rightmove.co.uk/properties/153127592#/?channel=RES_BUY
1500000,6,https://www.rightmove.co.uk/properties/159951317#/?channel=RES_BUY
1800000,4,https://www.rightmove.co.uk/properties/160502135#/?channel=RES_BUY
