price,beds,property_type,url
1500000,4,End of Terrace,https://www.rightmove.co.uk/properties/161806598#/?channel=RES_BUY
1500000,5,House,https://www.rightmove.co.uk/properties/162914090#/?channel=RES_BUY
1500000,5,House,https://www.rightmove.co.uk/properties/161725649#/?channel=RES_BUY
1500000,4,House,https://www.rightmove.co.uk/properties/161824097#/?channel=RES_BUY
1550000,4,Terraced,https://www.rightmove.co.uk/properties/162739334#/?channel=RES_BUY
1550000,4,End of Terrace,https://www.rightmove.co.uk/properties/159964685#/?channel=RES_BUY
1595000,4,Terraced,https://www.rightmove.co.uk/properties/162010439#/?channel=RES_BUY
1599950,5,Terraced,https://www.rightmove.co.uk/properties/161406080#/?channel=RES_BUY
1650000,5,Terraced,https://www.rightmove.co.uk/properties/160333469#/?channel=RES_BUY
1650000,5,Terraced,https://www.rightmove.co.uk/properties/162653570#/?channel=RES_BUY
1675000,4,House,https://www.rightmove.co.uk/properties/158812916#/?channel=RES_BUY
1700000,4,Terraced,https://www.rightmove.co.uk/properties/160635671#/?channel=RES_BUY
1795000,5,End of Terrace,https://www.rightmove.co.uk/properties/87066420#/?channel=RES_BUY
1795000,5,End of Terrace,https://www.rightmove.co.uk/properties/162777938#/?channel=RES_BUY
1850000,5,Terraced,https://www.rightmove.co.uk/properties/161376890#/?channel=RES_BUY
1850000,4,Semi-Detached,https://www.rightmove.co.uk/properties/159577535#/?channel=RES_BUY
1875000,4,Terraced,https://www.rightmove.co.uk/properties/158432102#/?channel=RES_BUY
1895000,4,Terraced,https://www.rightmove.co.uk/properties/156409145#/?channel=RES_BUY
1980000,5,Detached,https://www.rightmove.co.uk/properties/151555829#/?channel=RES_BUY
1980000,5,Detached,https://www.rightmove.co.uk/properties/161996348#/?channel=RES_BUY
2000000,5,Semi-Detached,https://www.rightmove.co.uk/properties/157414418#/?channel=RES_BUY
2000000,5,Terraced,https://www.rightmove.co.uk/properties/162830309#/?channel=RES_BUY
2150000,3,Semi-Detached,https://www.rightmove.co.uk/properties/161967947#/?channel=RES_BUY
2200000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162309020#/?channel=RES_BUY
2200000,5,Semi-Detached,https://www.rightmove.co.uk/properties/162884561#/?channel=RES_BUY
2200000,5,Terraced,https://www.rightmove.co.uk/properties/159621002#/?channel=RES_BUY
2325000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162185642#/?channel=RES_BUY
2350000,5,Semi-Detached,https://www.rightmove.co.uk/properties/162452438#/?channel=RES_BUY
2350000,4,Detached,https://www.rightmove.co.uk/properties/156587474#/?channel=RES_BUY
2350000,4,House,https://www.rightmove.co.uk/properties/162242510#/?channel=RES_BUY
2450000,5,Semi-Detached,https://www.rightmove.co.uk/properties/160174586#/?channel=RES_BUY
2500000,5,House,https://www.rightmove.co.uk/properties/161522573#/?channel=RES_BUY
2675000,5,Semi-Detached,https://www.rightmove.co.uk/properties/161004596#/?channel=RES_BUY
2850000,5,Semi-Detached,https://www.rightmove.co.uk/properties/161576492#/?channel=RES_BUY
2950000,6,Semi-Detached,https://www.rightmove.co.uk/properties/161396720#/?channel=RES_BUY
3200000,7,Detached,https://www.rightmove.co.uk/properties/162882803#/?channel=RES_BUY
3450000,6,Semi-Detached,https://www.rightmove.co.uk/properties/158224847#/?channel=RES_BUY
3500000,5,Semi-Detached,https://www.rightmove.co.uk/properties/162382658#/?channel=RES_BUY
3595000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162529607#/?channel=RES_BUY
3750000,4,House,https://www.rightmove.co.uk/properties/159298289#/?channel=RES_BUY
3750000,5,House,https://www.rightmove.co.uk/properties/161694659#/?channel=RES_BUY
3750000,6,Detached,https://www.rightmove.co.uk/properties/160019234#/?channel=RES_BUY
3850000,9,Detached,https://www.rightmove.co.uk/properties/154883354#/?channel=RES_BUY
